Vm,na12.ina_ina,na12mut.ina_ina
-69.53584091427375,-5.505274061334468e-09,-3.7161769050524404e-10
-69.5343107105987,-5.509886582345154e-09,-3.7192651437055925e-10
-69.53278084770567,-5.514501951260754e-09,-3.7223552632942056e-10
-69.53125132587196,-5.519120167905983e-09,-3.725447263666262e-10
-69.52972214537427,-5.523741232103742e-09,-3.7285411446685365e-10
-69.52819330648856,-5.528365143675107e-09,-3.7316369061465887e-10
-69.52666480949019,-5.532991902439329e-09,-3.7347345479447694e-10
-69.52513665465376,-5.53762150821384e-09,-3.7378340699062136e-10
-69.52360884225331,-5.5422539608142475e-09,-3.74093547187285e-10
-69.52208137256214,-5.546889260054345e-09,-3.7440387536853907e-10
-69.52055424585292,-5.551527405746089e-09,-3.747143915183336e-10
-69.51902746239764,-5.556168397699622e-09,-3.7502509562049725e-10
-69.51750102246766,-5.560812235723256e-09,-3.7533598765873754e-10
-69.51597492633363,-5.565458919623484e-09,-3.756470676166406e-10
-69.51444917426558,-5.570108449204965e-09,-3.7595833547767115e-10
-69.51292376653288,-5.5747608242705406e-09,-3.762697912251722e-10
-69.51139870340421,-5.579416044621221e-09,-3.765814348423659e-10
-69.50987398514764,-5.5840741100561946e-09,-3.768932663123525e-10
-69.50834961203054,-5.5887350203728095e-09,-3.77205285618111e-10
-69.50682558431966,-5.5933987753666e-09,-3.7751749274249865e-10
-69.50530190228108,-5.598065374831273e-09,-3.778298876682515e-10
-69.50377856618024,-5.602734818558693e-09,-3.7814247037798353e-10
-69.50225557628193,-5.607407106338904e-09,-3.7845524085418785e-10
-69.50073293285025,-5.612082237960119e-09,-3.7876819907923524e-10
-69.49921063614872,-5.61676021320872e-09,-3.7908134503537504e-10
-69.49768868644016,-5.62144103186926e-09,-3.793946787047351e-10
-69.49616708398676,-5.62612469372446e-09,-3.797082000693217e-10
-69.49464582905007,-5.630811198555208e-09,-3.8002190911101884e-10
-69.493124921891,-5.635500546140556e-09,-3.8033580581158937e-10
-69.49160436276978,-5.640192736257735e-09,-3.806498901526739e-10
-69.49008415194605,-5.6448877686821356e-09,-3.8096416211579133e-10
-69.48856428967878,-5.649585643187311e-09,-3.8127862168233927e-10
-69.4870447762263,-5.6542863595449885e-09,-3.815932688335927e-10
-69.48552561184631,-5.6589899175250535e-09,-3.819081035507052e-10
-69.48400679679587,-5.663696316895562e-09,-3.822231258147082e-10
-69.48248833133138,-5.668405557422733e-09,-3.825383356065115e-10
-69.48097021570865,-5.673117638870954e-09,-3.828537329069024e-10
-69.47945245018282,-5.677832561002768e-09,-3.8316931769654725e-10
-69.47793503500841,-5.682550323578888e-09,-3.8348508995598937e-10
-69.4764179704393,-5.687270926358184e-09,-3.8380104966565063e-10
-69.47490125672874,-5.691994369097695e-09,-3.841171968058307e-10
-69.47338489412935,-5.696720651552617e-09,-3.8443353135670715e-10
-69.47186888289313,-5.701449773476313e-09,-3.847500532983354e-10
-69.47035322327143,-5.7061817346203045e-09,-3.850667626106491e-10
-69.468837915515,-5.710916534734276e-09,-3.853836592734597e-10
-69.46732295987394,-5.715654173566071e-09,-3.857007432664561e-10
-69.46580835659775,-5.7203946508616875e-09,-3.860180145692054e-10
-69.46429410593527,-5.7251379663652904e-09,-3.8633547316115226e-10
-69.46278020813473,-5.729884119819201e-09,-3.8665311902161945e-10
-69.46126666344377,-5.734633110963903e-09,-3.86970952129807e-10
-69.45975347210936,-5.739384939538037e-09,-3.872889724647933e-10
-69.45824063437789,-5.744139605278397e-09,-3.876071800055341e-10
-69.4567281504951,-5.748897107919941e-09,-3.8792557473086284e-10
-69.45521602070612,-5.753657447195778e-09,-3.8824415661949054e-10
-69.45370424525548,-5.75842062283718e-09,-3.885629256500063e-10
-69.45219282438707,-5.7631866345735746e-09,-3.888818818008767e-10
-69.45068175834419,-5.767955482132542e-09,-3.8920102505044574e-10
-69.4491710473695,-5.772727165239826e-09,-3.89520355376935e-10
-69.44766069170508,-5.777501683619318e-09,-3.8983987275844366e-10
-69.44615069159235,-5.782279036993057e-09,-3.9015957717294877e-10
-69.44464104727216,-5.787059225081257e-09,-3.9047946859830455e-10
-69.44313175898472,-5.791842247602271e-09,-3.9079954701224296e-10
-69.44162282696966,-5.796628104272612e-09,-3.9111981239237355e-10
-69.440114251466,-5.80141679480695e-09,-3.9144026471618305e-10
-69.43860603271212,-5.806208318918093e-09,-3.9176090396103577e-10
-69.43709817094582,-5.811002676317023e-09,-3.920817301041736e-10
-69.4355906664043,-5.815799866712858e-09,-3.9240274312271576e-10
-69.43408351932413,-5.8205998898128715e-09,-3.9272394299365865e-10
-69.4325767299413,-5.8254027453224965e-09,-3.930453296938764e-10
-69.4310702984912,-5.830208432945314e-09,-3.9336690320012067e-10
-69.42956422520861,-5.8350169523830505e-09,-3.9368866348902005e-10
-69.4280585103277,-5.8398283033355855e-09,-3.940106105370806e-10
-69.42655315408206,-5.844642485500955e-09,-3.943327443206856e-10
-69.42504815670466,-5.849459498575337e-09,-3.946550648160959e-10
-69.4235435184279,-5.854279342253066e-09,-3.949775719994495e-10
-69.42203923948357,-5.85910201622662e-09,-3.953002658467615e-10
-69.42053532010286,-5.863927520186632e-09,-3.9562314633392446e-10
-69.41903176051636,-5.868755853821878e-09,-3.959462134367082e-10
-69.4175285609541,-5.873587016819286e-09,-3.962694671307594e-10
-69.41602572164547,-5.8784210088639326e-09,-3.9659290739160274e-10
-69.41452324281931,-5.883257829639038e-09,-3.9691653419463936e-10
-69.41302112470386,-5.888097478825977e-09,-3.9724034751514776e-10
-69.41151936752675,-5.892939956104269e-09,-3.975643473282835e-10
-69.41001797151505,-5.897785261151574e-09,-3.978885336090798e-10
-69.40851693689523,-5.902633393643708e-09,-3.9821290633244613e-10
-69.40701626389315,-5.907484353254626e-09,-3.9853746547316983e-10
-69.40551595273415,-5.912338139656429e-09,-3.988622110059152e-10
-69.40401600364291,-5.91719475251937e-09,-3.991871429052232e-10
-69.40251641684357,-5.9220541915118455e-09,-3.99512261145512e-10
-69.40101719255968,-5.926916456300392e-09,-3.9983756570107754e-10
-69.3995183310142,-5.931781546549699e-09,-4.001630565460917e-10
-69.39801983242954,-5.936649461922591e-09,-4.004887336546044e-10
-69.3965216970275,-5.941520202080046e-09,-4.008145970005416e-10
-69.39502392502928,-5.946393766681176e-09,-4.01140646557707e-10
-69.39352651665556,-5.951270155383245e-09,-4.0146688229978117e-10
-69.39202947212641,-5.9561493678416614e-09,-4.017933042003213e-10
-69.39053279166133,-5.961031403709967e-09,-4.021199122327616e-10
-69.38903647547924,-5.965916262639854e-09,-4.0244670637041374e-10
-69.38754052379849,-5.970803944281154e-09,-4.0277368658646564e-10
-69.38604493683687,-5.975694448281847e-09,-4.0310085285398275e-10
-69.38454971481158,-5.980587774288048e-09,-4.034282051459068e-10
-69.38305485793926,-5.985483921944014e-09,-4.037557434350572e-10
-69.38156036643596,-5.990382890892147e-09,-4.04083467694129e-10
-69.3800662405172,-5.995284680772992e-09,-4.044113778956958e-10
-69.37857248039789,-6.000189291225231e-09,-4.0473947401220695e-10
-69.37707908629241,-6.005096721885689e-09,-4.050677560159887e-10
-69.37558605841456,-6.0100069723893285e-09,-4.0539622387924436e-10
-69.37409339697754,-6.014920042369253e-09,-4.0572487757405416e-10
-69.37260110219405,-6.0198359314567085e-09,-4.060537170723746e-10
-69.37110917427619,-6.024754639281079e-09,-4.063827423460399e-10
-69.36961761343548,-6.029676165469893e-09,-4.067119533667603e-10
-69.36812641988293,-6.034600509648813e-09,-4.070413501061234e-10
-69.36663559382895,-6.039527671441637e-09,-4.0737093253559294e-10
-69.36514513548339,-6.044457650470308e-09,-4.077007006265098e-10
-69.36365504505557,-6.049390446354909e-09,-4.080306543500918e-10
-69.36216532275421,-6.054326058713656e-09,-4.0836079367743307e-10
-69.36067596878753,-6.059264487162911e-09,-4.0869111857950454e-10
-69.35918698336314,-6.064205731317165e-09,-4.0902162902715435e-10
-69.35769836668814,-6.069149790789049e-09,-4.09352324991107e-10
-69.35621011896905,-6.074096665189334e-09,-4.096832064419635e-10
-69.35472224041182,-6.079046354126926e-09,-4.10014273350202e-10
-69.35323473122189,-6.083998857208873e-09,-4.1034552568617693e-10
-69.35174759160412,-6.088954174040354e-09,-4.1067696342011946e-10
-69.35026082176284,-6.09391230422469e-09,-4.110085865221376e-10
-69.34877442190182,-6.098873247363331e-09,-4.1134039496221615e-10
-69.34728839222426,-6.103837003055867e-09,-4.1167238871021623e-10
-69.34580273293285,-6.108803570900033e-09,-4.1200456773587603e-10
-69.34431744422972,-6.113772950491687e-09,-4.1233693200881026e-10
-69.34283252631644,-6.118745141424828e-09,-4.1266948149850974e-10
-69.34134797939407,-6.123720143291595e-09,-4.130022161743426e-10
-69.33986380366309,-6.12869795568225e-09,-4.13335136005553e-10
-69.33837999932345,-6.1336785781852e-09,-4.1366824096126224e-10
-69.33689656657455,-6.13866201038699e-09,-4.1400153101046797e-10
-69.33541350561528,-6.143648251872295e-09,-4.143350061220444e-10
-69.33393081664396,-6.14863730222392e-09,-4.1466866626474264e-10
-69.33244849985837,-6.1536291610228104e-09,-4.1500251140719007e-10
-69.33096655545579,-6.158623827848047e-09,-4.1533654151789077e-10
-69.32948498363291,-6.163621302276841e-09,-4.156707565652254e-10
-69.3280037845859,-6.168621583884531e-09,-4.160051565174508e-10
-69.32652295851044,-6.173624672244608e-09,-4.1633974134270124e-10
-69.3250425056016,-6.1786305669286805e-09,-4.1667451100898674e-10
-69.32356242605397,-6.183639267506499e-09,-4.1700946548419414e-10
-69.32208272006159,-6.188650773545943e-09,-4.1734460473608706e-10
-69.32060338781797,-6.193665084613027e-09,-4.1767992873230564e-10
-69.31912442951608,-6.1986822002719e-09,-4.180154374403662e-10
-69.31764584534838,-6.203702120084841e-09,-4.1835113082766175e-10
-69.31616763550679,-6.208724843612268e-09,-4.186870088614622e-10
-69.3146898001827,-6.213750370412721e-09,-4.190230715089135e-10
-69.31321233956697,-6.218778700042879e-09,-4.193593187370384e-10
-69.31173525384995,-6.223809832057553e-09,-4.1969575051273576e-10
-69.31025854322144,-6.2288437660096876e-09,-4.2003236680278156e-10
-69.30878220787072,-6.233880501450353e-09,-4.2036916757382787e-10
-69.30730624798657,-6.238920037928763e-09,-4.2070615279240334e-10
-69.30583066375723,-6.24396237499225e-09,-4.2104332242491334e-10
-69.3043554553704,-6.249007512186282e-09,-4.213806764376395e-10
-69.3028806230133,-6.254055449054472e-09,-4.2171821479674014e-10
-69.30140616687258,-6.259106185138548e-09,-4.220559374682499e-10
-69.29993208713442,-6.2641597199783775e-09,-4.223938444180804e-10
-69.29845838398447,-6.2692160531119535e-09,-4.2273193561201887e-10
-69.29698505760781,-6.274275184075406e-09,-4.230702110157297e-10
-69.29551210818909,-6.2793371124029945e-09,-4.234086705947535e-10
-69.29403953591236,-6.284401837627104e-09,-4.2374731431450766e-10
-69.29256734096123,-6.289469359278259e-09,-4.2408614214028584e-10
-69.29109552351872,-6.29453967688511e-09,-4.24425154037258e-10
-69.28962408376741,-6.29961278997444e-09,-4.2476434997047113e-10
-69.28815302188931,-6.30468869807116e-09,-4.2510372990484815e-10
-69.28668233806597,-6.309767400698314e-09,-4.25443293805189e-10
-69.28521203247838,-6.3148488973770785e-09,-4.2578304163616956e-10
-69.28374210530704,-6.319933187626748e-09,-4.2612297336234254e-10
-69.28227255673195,-6.3250202709647655e-09,-4.264630889481369e-10
-69.2808033869326,-6.330110146906697e-09,-4.268033883578582e-10
-69.27933459608796,-6.335202814966231e-09,-4.271438715556888e-10
-69.2778661843765,-6.340298274655195e-09,-4.274845385056869e-10
-69.2763981519762,-6.3453965254835435e-09,-4.2782538917178763e-10
-69.27493049906451,-6.35049756695936e-09,-4.2816642351780275e-10
-69.27346322581838,-6.355601398588857e-09,-4.2850764150741976e-10
-69.27199633241428,-6.360708019876382e-09,-4.2884904310420363e-10
-69.27052981902814,-6.3658174303244035e-09,-4.2919062827159495e-10
-69.26906368583543,-6.370929629433528e-09,-4.295323969729115e-10
-69.2675979330111,-6.376044616702489e-09,-4.2987434917134683e-10
-69.26613256072959,-6.381162391628146e-09,-4.302164848299719e-10
-69.26466756916486,-6.3862829537054955e-09,-4.305588039117335e-10
-69.26320295849037,-6.391406302427657e-09,-4.309013063794551e-10
-69.26173872887907,-6.396532437285881e-09,-4.3124399219583654e-10
-69.26027488050342,-6.401661357769545e-09,-4.315868613234542e-10
-69.25881141353538,-6.406793063366157e-09,-4.3192991372476084e-10
-69.25734832814645,-6.411927553561358e-09,-4.322731493620866e-10
-69.25588562450757,-6.417064827838918e-09,-4.326165681976369e-10
-69.25442330278925,-6.422204885680733e-09,-4.3296017019349425e-10
-69.25296136316148,-6.4273477265668255e-09,-4.3330395531161794e-10
-69.25149980579376,-6.432493349975355e-09,-4.3364792351384317e-10
-69.2500386308551,-6.437641755382607e-09,-4.3399207476188216e-10
-69.24857783851402,-6.4427929422629855e-09,-4.343364090173233e-10
-69.24711742893857,-6.4479469100890406e-09,-4.3468092624163173e-10
-69.24565740229627,-6.453103658331442e-09,-4.3502562639614925e-10
-69.2441977587542,-6.4582631864589915e-09,-4.3537050944209373e-10
-69.24273849847893,-6.463425493938624e-09,-4.3571557534056e-10
-69.24127962163654,-6.468590580235384e-09,-4.360608240525195e-10
-69.23982112839263,-6.473758444812468e-09,-4.3640625553882003e-10
-69.23836301891234,-6.478929087131196e-09,-4.3675186976018563e-10
-69.2369052933603,-6.48410250665101e-09,-4.3709766667721763e-10
-69.23544795190064,-6.489278702829482e-09,-4.374436462503932e-10
-69.23399099469707,-6.494457675122318e-09,-4.377898084400667e-10
-69.23253442191276,-6.4996394229833534e-09,-4.381361532064687e-10
-69.23107823371043,-6.504823945864545e-09,-4.384826805097064e-10
-69.22962243025232,-6.510011243215986e-09,-4.3882939030976347e-10
-69.22816701170018,-6.515201314485893e-09,-4.391762825665004e-10
-69.22671197821529,-6.520394159120622e-09,-4.395233572396542e-10
-69.22525732995847,-6.525589776564647e-09,-4.3987061428883907e-10
-69.22380306709003,-6.530788166260577e-09,-4.402180536735446e-10
-69.22234918976983,-6.5359893276491444e-09,-4.40565675353138e-10
-69.22089569815725,-6.541193260169218e-09,-4.409134792868625e-10
-69.2194425924112,-6.546399963257791e-09,-4.412614654338384e-10
-69.21798987269011,-6.5516094363499864e-09,-4.4160963375306283e-10
-69.21653753915196,-6.556821678879061e-09,-4.4195798420340874e-10
-69.21508559195422,-6.5620366902763955e-09,-4.423065167436266e-10
-69.21363403125392,-6.567254469971496e-09,-4.426552313323429e-10
-69.21218285720762,-6.572475017392011e-09,-4.430041279280611e-10
-69.21073206997141,-6.57769833196371e-09,-4.4335320648916176e-10
-69.2092816697009,-6.582924413110493e-09,-4.437024669739012e-10
-69.20783165655125,-6.5881532602543836e-09,-4.4405190934041317e-10
-69.20638203067713,-6.5933848728155464e-09,-4.4440153354670803e-10
-69.20493279223278,-6.598619250212268e-09,-4.4475133955067235e-10
-69.20348394137196,-6.603856391860967e-09,-4.4510132731007035e-10
-69.20203547824794,-6.609096297176194e-09,-4.4545149678254195e-10
-69.20058740301357,-6.614338965570622e-09,-4.4580184792560475e-10
-69.19913971582122,-6.619584396455064e-09,-4.4615238069665214e-10
-69.19769241682279,-6.6248325892384565e-09,-4.4650309505295506e-10
-69.19624550616973,-6.630083543327865e-09,-4.4685399095166106e-10
-69.19479898401303,-6.635337258128488e-09,-4.472050683497946e-10
-69.19335285050322,-6.640593733043656e-09,-4.475563272042562e-10
-69.19190710579036,-6.6458529674748256e-09,-4.4790776747182415e-10
-69.1904617500241,-6.6511149608215884e-09,-4.4825938910915335e-10
-69.18901678335357,-6.6563797124816596e-09,-4.486111920727746e-10
-69.18757220592748,-6.661647221850893e-09,-4.4896317631909686e-10
-69.18612801789408,-6.666917488323263e-09,-4.493153418044048e-10
-69.18468421940116,-6.672190511290881e-09,-4.4966768848486083e-10
-69.18324081059606,-6.6774662901439955e-09,-4.5002021631650353e-10
-69.18179779162568,-6.682744824270974e-09,-4.503729252552492e-10
-69.18035516263646,-6.688026113058322e-09,-4.5072581525689037e-10
-69.17891292377438,-6.693310155890674e-09,-4.510788862770966e-10
-69.17747107518497,-6.698596952150789e-09,-4.5143213827141444e-10
-69.17602961701333,-6.703886501219572e-09,-4.51785571195267e-10
-69.17458854940409,-6.709178802476052e-09,-4.521391850039552e-10
-69.17314787250145,-6.714473855297378e-09,-4.524929796526559e-10
-69.17170758644913,-6.719771659058848e-09,-4.528469550964237e-10
-69.17026769139046,-6.725072213133891e-09,-4.5320111129019e-10
-69.16882818746828,-6.730375516894055e-09,-4.535554481887627e-10
-69.16738907482498,-6.735681569709027e-09,-4.539099657468277e-10
-69.16595035360255,-6.740990370946632e-09,-4.542646639189469e-10
-69.1645120239425,-6.746301919972815e-09,-4.546195426595599e-10
-69.16307408598593,-6.751616216151666e-09,-4.5497460192298317e-10
-69.16163653987343,-6.756933258845396e-09,-4.5532984166340994e-10
-69.16019938574523,-6.762253047414355e-09,-4.556852618349111e-10
-69.15876262374108,-6.767575581217023e-09,-4.5604086239143397e-10
-69.1573262540003,-6.772900859610018e-09,-4.563966432868035e-10
-69.15589027666176,-6.778228881948086e-09,-4.567526044747215e-10
-69.1544546918639,-6.783559647584103e-09,-4.5710874590876717e-10
-69.15301949974473,-6.788893155869085e-09,-4.5746506754239634e-10
-69.15158470044182,-6.794229406152183e-09,-4.578215693289426e-10
-69.15015029409228,-6.799568397780675e-09,-4.58178251221616e-10
-69.14871628083283,-6.804910130099973e-09,-4.5853511317350503e-10
-69.14728266079972,-6.810254602453636e-09,-4.588921551375738e-10
-69.14584943412878,-6.815601814183335e-09,-4.5924937706666495e-10
-69.1444166009554,-6.820951764628894e-09,-4.5960677891349786e-10
-69.14298416141456,-6.826304453128263e-09,-4.599643606306692e-10
-69.14155211564078,-6.831659879017526e-09,-4.603221221706527e-10
-69.14012046376817,-6.837018041630909e-09,-4.6068006348579986e-10
-69.1386892059304,-6.842378940300765e-09,-4.61038184528339e-10
-69.13725834226072,-6.847742574357583e-09,-4.6139648525037567e-10
-69.13582787289195,-6.853108943129991e-09,-4.617549656038936e-10
-69.13439779795647,-6.858478045944745e-09,-4.6211362554075323e-10
-69.13296811758623,-6.863849882126748e-09,-4.624724650126924e-10
-69.13153883191279,-6.86922445099904e-09,-4.6283148397132625e-10
-69.13010994106725,-6.874601751882779e-09,-4.631906823681476e-10
-69.1286814451803,-6.8799817840972776e-09,-4.635500601545268e-10
-69.12725334438221,-6.885364546959968e-09,-4.639096172817113e-10
-69.12582563880281,-6.8907500397864346e-09,-4.642693537008261e-10
-69.12439832857152,-6.896138261890394e-09,-4.6462926936287383e-10
-69.12297141381733,-6.901529212583692e-09,-4.6498936421873476e-10
-69.12154489466882,-6.906922891176326e-09,-4.6534963821916643e-10
-69.12011877125416,-6.912319296976422e-09,-4.657100913148037e-10
-69.11869304370106,-6.917718429290241e-09,-4.660707234561597e-10
-69.11726771213685,-6.923120287422182e-09,-4.664315345936241e-10
-69.11584277668844,-6.928524870674795e-09,-4.667925246774653e-10
-69.11441823748231,-6.9339321783487494e-09,-4.671536936578285e-10
-69.11299409464452,-6.939342209742863e-09,-4.675150414847369e-10
-69.11157034830072,-6.944754964154097e-09,-4.67876568108091e-10
-69.11014699857614,-6.95017044087754e-09,-4.682382734776694e-10
-69.10872404559561,-6.955588639206429e-09,-4.686001575431281e-10
-69.10730148948353,-6.961009558432136e-09,-4.689622202540012e-10
-69.10587933036392,-6.96643319784417e-09,-4.693244615597e-10
-69.10445756836033,-6.971859556730188e-09,-4.696868814095142e-10
-69.10303620359595,-6.977288634375976e-09,-4.700494797526105e-10
-69.10161523619352,-6.982720430065475e-09,-4.704122565380341e-10
-69.10019466627541,-6.98815494308075e-09,-4.707752117147077e-10
-69.09877449396356,-6.993592172702025e-09,-4.711383452314317e-10
-69.0973547193795,-6.999032118207651e-09,-4.715016570368846e-10
-69.09593534264435,-7.004474778874124e-09,-4.718651470796229e-10
-69.09451636387884,-7.0099201539760775e-09,-4.722288153080809e-10
-69.09309778320328,-7.015368242786294e-09,-4.725926616705701e-10
-69.09167960073755,-7.0208190445756935e-09,-4.729566861152809e-10
-69.09026181660117,-7.0262725586133436e-09,-4.733208885902819e-10
-69.08884443091324,-7.0317287841664504e-09,-4.736852690435183e-10
-69.08742744379245,-7.0371877205003594e-09,-4.74049827422815e-10
-69.08601085535709,-7.042649366878565e-09,-4.744145636758737e-10
-69.08459466572505,-7.048113722562702e-09,-4.747794777502743e-10
-69.0831788750138,-7.053580786812549e-09,-4.751445695934753e-10
-69.08176348334044,-7.059050558886028e-09,-4.755098391528129e-10
-69.08034849082165,-7.064523038039209e-09,-4.758752863755018e-10
-69.0789338975737,-7.069998223526297e-09,-4.762409112086347e-10
-69.07751970371251,-7.075476114599659e-09,-4.766067135991824e-10
-69.07610590935354,-7.0809567105097905e-09,-4.769726934939935e-10
-69.07469251461191,-7.0864400105053396e-09,-4.773388508397956e-10
-69.07327951960228,-7.091926013833095e-09,-4.777051855831943e-10
-69.07186692443896,-7.097414719737998e-09,-4.780716976706732e-10
-69.07045472923588,-7.1029061274631315e-09,-4.784383870485943e-10
-69.0690429341065,-7.108400236249725e-09,-4.788052536631979e-10
-69.06763153916398,-7.1138970453371576e-09,-4.79172297460603e-10
-69.06622054452102,-7.11939655396295e-09,-4.795395183868066e-10
-69.06480995028996,-7.124898761362777e-09,-4.79906916387684e-10
-69.06339975658271,-7.1304036667704546e-09,-4.802744914089895e-10
-69.06198996351085,-7.135911269417954e-09,-4.806422433963551e-10
-69.06058057118551,-7.1414215685353875e-09,-4.810101722952917e-10
-69.05917157971747,-7.14693456335102e-09,-4.813782780511888e-10
-69.0577629892171,-7.1524502530912655e-09,-4.817465606093143e-10
-69.05635479979439,-7.157968636980686e-09,-4.821150199148144e-10
-69.05494701155894,-7.1634897142419904e-09,-4.824836559127144e-10
-69.05353962461996,-7.169013484096043e-09,-4.828524685479176e-10
-69.05213263908628,-7.174539945761855e-09,-4.832214577652063e-10
-69.05072605506635,-7.180069098456584e-09,-4.835906235092416e-10
-69.0493198726682,-7.1856009413955465e-09,-4.839599657245627e-10
-69.04791409199953,-7.191135473792204e-09,-4.843294843555879e-10
-69.04650871316761,-7.196672694858172e-09,-4.846991793466145e-10
-69.04510373627934,-7.2022126038032215e-09,-4.850690506418182e-10
-69.04369916144125,-7.207755199835267e-09,-4.854390981852535e-10
-69.0422949887595,-7.213300482160386e-09,-4.858093219208541e-10
-69.04089121833981,-7.218848449982798e-09,-4.861797217924316e-10
-69.03948785028759,-7.224399102504881e-09,-4.865502977436776e-10
-69.03808488470781,-7.229952438927169e-09,-4.86921049718162e-10
-69.03668232170511,-7.2355084584483446e-09,-4.872919776593336e-10
-69.03528016138374,-7.2410671602652535e-09,-4.876630815105207e-10
-69.03387840384755,-7.2466285435728846e-09,-4.880343612149298e-10
-69.03247704920003,-7.252192607564383e-09,-4.884058167156473e-10
-69.03107609754429,-7.257759351431055e-09,-4.887774479556375e-10
-69.02967554898305,-7.263328774362365e-09,-4.891492548777449e-10
-69.0282754036187,-7.268900875545925e-09,-4.895212374246923e-10
-69.02687566155319,-7.274475654167506e-09,-4.898933955390824e-10
-69.02547632288815,-7.280053109411033e-09,-4.902657291633959e-10
-69.02407738772482,-7.2856332404586e-09,-4.906382382399945e-10
-69.02267885616405,-7.2912160464904505e-09,-4.910109227111172e-10
-69.02128072830635,-7.296801526684986e-09,-4.913837825188839e-10
-69.01988300425184,-7.302389680218767e-09,-4.917568176052923e-10
-69.01848568410026,-7.307980506266502e-09,-4.921300279122204e-10
-69.017088767951,-7.313574004001079e-09,-4.925034133814251e-10
-69.01569225590306,-7.319170172593531e-09,-4.928769739545432e-10
-69.0142961480551,-7.324769011213057e-09,-4.932507095730903e-10
-69.01290044450538,-7.33037051902701e-09,-4.936246201784616e-10
-69.01150514535182,-7.335974695200911e-09,-4.939987057119321e-10
-69.01011025069197,-7.341581538898439e-09,-4.94372966114656e-10
-69.00871576062298,-7.347191049281431e-09,-4.947474013276669e-10
-69.00732167524168,-7.3528032255098934e-09,-4.951220112918784e-10
-69.00592799464452,-7.358418066741984e-09,-4.954967959480831e-10
-69.00453471892756,-7.3640355721340284e-09,-4.958717552369535e-10
-69.00314184818653,-7.369655740840521e-09,-4.962468890990423e-10
-69.00174938251678,-7.37527857201411e-09,-4.966221974747809e-10
-69.00035732201331,-7.3809040648056165e-09,-4.969976803044814e-10
-68.99896566677074,-7.3865322183640176e-09,-4.973733375283348e-10
-68.99757441688335,-7.3921630318364596e-09,-4.977491690864124e-10
-68.99618357244505,-7.3977965043682556e-09,-4.981251749186652e-10
-68.99479313354938,-7.4034326351028775e-09,-4.985013549649243e-10
-68.99340310028954,-7.409071423181973e-09,-4.988777091649001e-10
-68.99201347275836,-7.414712867745343e-09,-4.992542374581836e-10
-68.99062425104832,-7.420356967930972e-09,-4.99630939784245e-10
-68.98923543525152,-7.426003722874994e-09,-5.000078160824352e-10
-68.98784702545974,-7.431653131711725e-09,-5.003848662919845e-10
-68.98645902176438,-7.437305193573636e-09,-5.007620903520039e-10
-68.98507142425647,-7.442959907591376e-09,-5.01139488201484e-10
-68.98368423302674,-7.448617272893766e-09,-5.015170597792959e-10
-68.98229744816551,-7.454277288607788e-09,-5.018948050241905e-10
-68.98091106976277,-7.459939953858594e-09,-5.022727238747986e-10
-68.97952509790815,-7.465605267769512e-09,-5.026508162696325e-10
-68.97813953269095,-7.471273229462038e-09,-5.030290821470837e-10
-68.97675437420008,-7.476943838055839e-09,-5.034075214454238e-10
-68.97536962252413,-7.482617092668751e-09,-5.037861341028054e-10
-68.97398527775132,-7.488292992416792e-09,-5.041649200572615e-10
-68.97260133996956,-7.493971536414142e-09,-5.045438792467048e-10
-68.97121780926635,-7.499652723773154e-09,-5.049230116089292e-10
-68.96983468572888,-7.50533655360436e-09,-5.053023170816085e-10
-68.96845196944399,-7.511023025016462e-09,-5.056817956022975e-10
-68.96706966049815,-7.516712137116346e-09,-5.060614471084309e-10
-68.96568775897754,-7.522403889009065e-09,-5.064412715373248e-10
-68.96430626496792,-7.528098279797839e-09,-5.068212688261754e-10
-68.96292517855474,-7.533795308584079e-09,-5.072014389120598e-10
-68.96154449982312,-7.53949497446736e-09,-5.075817817319353e-10
-68.9601642288578,-7.545197276545447e-09,-5.079622972226406e-10
-68.95878436574321,-7.550902213914278e-09,-5.083429853208949e-10
-68.95740491056344,-7.55660978566796e-09,-5.087238459632978e-10
-68.95602586340219,-7.562319990898781e-09,-5.091048790863304e-10
-68.95464722434286,-7.568032828697222e-09,-5.094860846263542e-10
-68.95326899346851,-7.573748298151928e-09,-5.098674625196123e-10
-68.95189117086184,-7.579466398349724e-09,-5.102490127022277e-10
-68.9505137566052,-7.585187128375627e-09,-5.106307351102048e-10
-68.94913675078065,-7.59091048731282e-09,-5.110126296794298e-10
-68.94776015346986,-7.596636474242676e-09,-5.113946963456691e-10
-68.94638396475418,-7.602365088244754e-09,-5.1177693504457e-10
-68.94500818471462,-7.608096328396782e-09,-5.12159345711662e-10
-68.94363281343188,-7.613830193774687e-09,-5.125419282823548e-10
-68.94225785098627,-7.619566683452565e-09,-5.129246826919401e-10
-68.94088329745782,-7.625305796502704e-09,-5.133076088755902e-10
-68.93950915292618,-7.63104753199557e-09,-5.136907067683588e-10
-68.93813541747069,-7.63679188899982e-09,-5.140739763051814e-10
-68.93676209117035,-7.642538866582297e-09,-5.144574174208743e-10
-68.93538917410383,-7.648288463808024e-09,-5.148410300501357e-10
-68.93401666634946,-7.654040679740214e-09,-5.152248141275453e-10
-68.93264456798525,-7.659795513440274e-09,-5.156087695875638e-10
-68.93127287908887,-7.665552963967783e-09,-5.159928963645335e-10
