Vm,na12.ina_ina,na12mut.ina_ina
-57.66526242108877,-2.380856591554964e-06,-2.3128372927534298e-07
-57.68091261539633,-2.3619933695371718e-06,-2.287965860407369e-07
-57.69650614265083,-2.343344928354527e-06,-2.2635247996985882e-07
-57.71204326537861,-2.3249082423100437e-06,-2.2395038323790207e-07
-57.72752424450769,-2.3066803363114897e-06,-2.2158929859601077e-07
-57.74294933936538,-2.2886582848737226e-06,-2.192682583188913e-07
-57.75831880767751,-2.270839211146079e-06,-2.1698632319272984e-07
-57.77363290556907,-2.253220285963822e-06,-2.1474258154172696e-07
-57.78889188756611,-2.235798726922724e-06,-2.1253614829163686e-07
-57.8040960065987,-2.2185717974759176e-06,-2.10366164068772e-07
-57.81924551400492,-2.2015368060522093e-06,-2.082317943330047e-07
-57.834340659535684,-2.184691105195101e-06,-2.0613222854336204e-07
-57.8493816913603,-2.168032090721809e-06,-2.040666793548736e-07
-57.86436885607276,-2.151557200901615e-06,-2.020343818453926e-07
-57.87930239869859,-2.135263915652931e-06,-2.0003459277116577e-07
-57.89418256270227,-2.1191497557584595e-06,-1.980665898499836e-07
-57.90900958999507,-2.1032122820979165e-06,-1.9612967107079302e-07
-57.92378372094339,-2.087449094897767e-06,-1.942231540287043e-07
-57.93850519437738,-2.0718578329974714e-06,-1.9234637528436956e-07
-57.95317424759996,-2.0564361731317582e-06,-1.9049868974675671e-07
-57.96779111639611,-2.0411818292284826e-06,-1.8867947007838422e-07
-57.98235603504237,-2.0260925517216015e-06,-1.868881061221208e-07
-57.996869236316634,-2.0111661268788764e-06,-1.8512400434869694e-07
-58.01133095150807,-1.9964003761438945e-06,-1.8338658732410759e-07
-58.02574141042727,-1.9817931554920208e-06,-1.8167529319612298e-07
-58.040100841416496,-1.9673423547999145e-06,-1.7998957519915715e-07
-58.054409471360046,-1.9530458972282632e-06,-1.7832890117677574e-07
-58.068667525694764,-1.938901738617396e-06,-1.7669275312115595e-07
-58.0828752284206,-1.924907866895438e-06,-1.7508062672883815e-07
-58.09703280211124,-1.9110623014987044e-06,-1.7349203097214012e-07
-58.111140467924805,-1.8973630928040259e-06,-1.719264876856275e-07
-58.12519844561459,-1.8838083215727106e-06,-1.703835311670627e-07
-58.1392069535398,-1.8703960984058687e-06,-1.688627077922756e-07
-58.15316620867631,-1.857124563210815e-06,-1.6736357564342508e-07
-58.16707642662749,-1.8439918846782966e-06,-1.6588570415014092e-07
-58.180937821634934,-1.8309962597702833e-06,-1.6442867374305695e-07
-58.19475060658925,-1.8181359132180703e-06,-1.6299207551926628e-07
-58.208514993040794,-1.8054090970304694e-06,-1.6157551091925e-07
-58.22223119121036,-1.7928140900118334e-06,-1.6017859141484603e-07
-58.2358994099999,-1.7803491972897035e-06,-1.5880093820784712e-07
-58.24951985700314,-1.7680127498518587e-06,-1.574421819388277e-07
-58.263092738516185,-1.7558031040925513e-06,-1.5610196240582224e-07
-58.27661825954805,-1.7437186413677143e-06,-1.5477992829248616e-07
-58.29009662383119,-1.7317577675589607e-06,-1.534757369053911e-07
-58.30352803383188,-1.719918912646154e-06,-1.5218905392011616e-07
-58.316912690760645,-1.70820053028838e-06,-1.5091955313581239e-07
-58.33025079458252,-1.6966010974131203e-06,-1.496669162379298e-07
-58.3435425440273,-1.685119113813456e-06,-1.4843083256880905e-07
-58.356788136599754,-1.6737531017531228e-06,-1.4721099890585115e-07
-58.369987768589645,-1.6625016055792458e-06,-1.4600711924698994e-07
-58.38314163508183,-1.6513631913425869e-06,-1.4481890460320357e-07
-58.396249929966125,-1.6403364464251454e-06,-1.4364607279781063e-07
-58.40931284594724,-1.629419979174951e-06,-1.424883482723072e-07
-58.42233057455454,-1.618612418547892e-06,-1.4134546189851045e-07
-58.435303306151745,-1.6079124137564368e-06,-1.4021715079678264e-07
-58.44823122994656,-1.5973186339250878e-06,-1.3910315816011987e-07
-58.4611145340002,-1.5868297677524368e-06,-1.3800323308389636e-07
-58.4739534052369,-1.5764445231796804e-06,-1.3691713040106513e-07
-58.4867480294532,-1.5661616270654466e-06,-1.358446105226208e-07
-58.49949859132733,-1.555979824866814e-06,-1.347854392831407e-07
-58.51220527442834,-1.5458978803263883e-06,-1.3373938779122582e-07
-58.52486826122525,-1.5359145751653019e-06,-1.3270623228466924e-07
-58.53748773309608,-1.5260287087820232e-06,-1.316857539901885e-07
-58.550063870336785,-1.5162390979568493e-06,-1.3067773898756215e-07
-58.56259685217014,-1.5065445765619594e-06,-1.296819780780183e-07
-58.575086856754474,-1.4969439952769195e-06,-1.2869826665672793e-07
-58.58753406119239,-1.4874362213095236e-06,-1.2772640458926195e-07
-58.59993864153938,-1.478020138121858e-06,-1.2676619609187476e-07
-58.612300772812304,-1.468694645161485e-06,-1.2581744961548472e-07
-58.62462062899785,-1.459458657597635e-06,-1.248799777332238e-07
-58.63689838306088,-1.4503111060623066e-06,-1.2395359703143587e-07
-58.6491342069527,-1.441250936396178e-06,-1.2303812800400579e-07
-58.66132827161923,-1.4322771093992228e-06,-1.2213339494990716e-07
-58.67348074700911,-1.4233886005859386e-06,-1.2123922587385955e-07
-58.68559180208172,-1.4145843999450959e-06,-1.2035545238999111e-07
-58.697661604815096,-1.405863511703905e-06,-1.1948190962840464e-07
-58.70969032221382,-1.3972249540965285e-06,-1.1861843614455154e-07
-58.721678120316746,-1.3886677591368367e-06,-1.1776487383131851e-07
-58.73362516420473,-1.3801909723953181e-06,-1.169210678337374e-07
-58.74553161800823,-1.371793652780076e-06,-1.1608686646623151e-07
-58.757397644914825,-1.3634748723218137e-06,-1.1526212113231326e-07
-58.769223407176675,-1.3552337159627368e-06,-1.1444668624665425e-07
-58.781009066117925,-1.3470692813492855e-06,-1.1364041915944767e-07
-58.79275478214198,-1.3389806786286312e-06,-1.1284318008298953e-07
-58.80446071473872,-1.330967030248847e-06,-1.1205483202040488e-07
-58.816127022491685,-1.3230274707626945e-06,-1.1127524069645057e-07
-58.82775386308512,-1.3151611466349418e-06,-1.1050427449032537e-07
-58.839341393310995,-1.3073672160531524e-06,-1.0974180437042378e-07
-58.85088976907591,-1.2996448487418618e-06,-1.0898770383096975e-07
-58.862399145407984,-1.2919932257800923e-06,-1.0824184883047077e-07
-58.87386967646359,-1.284411539422124e-06,-1.075041177319327e-07
-58.885301515534124,-1.27689899292147e-06,-1.0677439124477941e-07
-58.8966948150526,-1.2694548003579794e-06,-1.0605255236842331e-07
-58.908049726600254,-1.2620781864680192e-06,-1.0533848633743351e-07
-58.91936640091304,-1.2547683864776642e-06,-1.046320805682507e-07
-58.930644987888066,-1.2475246459388431e-06,-1.0393322460740085e-07
-58.94188563658996,-1.2403462205683766e-06,-1.0324181008115892e-07
-58.95308849525717,-1.2332323760898567e-06,-1.0255773064661849e-07
-58.96425371130822,-1.2261823880783055e-06,-1.0188088194412167e-07
-58.97538143134787,-1.219195541807565e-06,-1.0121116155100807e-07
-58.986471801173224,-1.2122711321003576e-06,-1.0054846893664061e-07
-58.997524965779796,-1.2054084631809754e-06,-9.989270541866889e-08
-59.00854106936746,-1.1986068485305356e-06,-9.924377412049196e-08
-59.01952025534639,-1.191865610744761e-06,-9.86015799298829e-08
-59.03046266634294,-1.1851840813942316e-06,-9.796602945873962e-08
-59.0413684442054,-1.1785616008870649e-06,-9.733703100392731e-08
-59.05223773000978,-1.1719975183339695e-06,-9.671449450917874e-08
-59.06307066406546,-1.1654911914156349e-06,-9.609833152802055e-08
-59.07386738592083,-1.159041986252408e-06,-9.548845518769383e-08
-59.08462803436886,-1.152649277276213e-06,-9.488478015403894e-08
-59.09535274745261,-1.1463124471046726e-06,-9.428722259731546e-08
-59.10604166247065,-1.1400308864173858e-06,-9.369570015892857e-08
-59.11669491598252,-1.1338039938343283e-06,-9.311013191903529e-08
-59.127312643814,-1.1276311757963225e-06,-9.253043836500333e-08
-59.13789498106246,-1.1215118464475531e-06,-9.195654136069766e-08
-59.14844206210207,-1.1154454275200734e-06,-9.138836411656977e-08
-59.158954020588986,-1.1094313482202806e-06,-9.082583116052567e-08
-59.16943098946648,-1.1034690451173077e-06,-9.026886830954984e-08
-59.17987310097001,-1.0975579620333098e-06,-8.97174026420622e-08
-59.1902804866323,-1.0916975499355955e-06,-8.917136247098743e-08
-59.200653277288225,-1.0858872668305806e-06,-8.86306773175142e-08
-59.21099160307984,-1.0801265776595231e-06,-8.809527788552579e-08
-59.22129559346119,-1.0744149541960065e-06,-8.756509603668113e-08
-59.23156537720319,-1.068751874945143e-06,-8.704006476612793e-08
-59.24180108239837,-1.063136825044458e-06,-8.652011817882945e-08
-59.25200283646563,-1.0575692961664293e-06,-8.60051914664869e-08
-59.262170766154945,-1.0520487864226504e-06,-8.549522088504073e-08
-59.27230499755199,-1.0465748002695843e-06,-8.499014373273366e-08
-59.28240565608276,-1.0411468484158798e-06,-8.448989832871946e-08
-59.2924728665181,-1.0357644477312264e-06,-8.399442399220213e-08
-59.302506752978225,-1.030427121156708e-06,-8.350366102208988e-08
-59.31250743893721,-1.025134397616639e-06,-8.301755067714976e-08
-59.322475047227385,-1.0198858119318507e-06,-8.253603515664841e-08
-59.33240970004373,-1.0146809047344008e-06,-8.205905758146514e-08
-59.34231151894822,-1.0095192223836825e-06,-8.15865619756645e-08
-59.352180624874116,-1.0044003168839028e-06,-8.111849324851477e-08
-59.36201713813022,-9.993237458029112e-07,-8.065479717694037e-08
-59.3718211784051,-9.94289072192352e-07,-8.019542038839616e-08
-59.381592864771264,-9.8929586450911e-07,-7.974031034415105e-08
-59.3913323156893,-9.84343696538039e-07,-7.928941532297094e-08
-59.40103964901196,-9.794321473159352e-07,-7.884268440518857e-08
-59.410714981988264,-9.745608010567448e-07,-7.840006745715052e-08
-59.420358431267466,-9.697292470779767e-07,-7.796151511603071e-08
-59.42997011290307,-9.649370797283001e-07,-7.752697877500028e-08
-59.43955014235678,-9.601838983163085e-07,-7.709641056874421e-08
-59.449098634502406,-9.554693070404254e-07,-7.666976335931544e-08
-59.45861570362974,-9.507929149199311e-07,-7.62469907223167e-08
-59.46810146344839,-9.461543357270968e-07,-7.582804693340217e-08
-59.4775560270916,-9.415531879203965e-07,-7.541288695508936e-08
-59.48697950712,-9.369890945787845e-07,-7.500146642387373e-08
-59.49637201552535,-9.324616833370206e-07,-7.45937416376371e-08
-59.50573366373427,-9.279705863220161e-07,-7.418966954334279e-08
-59.51506456261185,-9.23515440090191e-07,-7.378920772500959e-08
-59.52436482246532,-9.190958855658207e-07,-7.339231439195673e-08
-59.53363455304768,-9.14711567980357e-07,-7.299894836731342e-08
-59.542873863561226,-9.10362136812702e-07,-7.260906907678564e-08
-59.55208286266109,-9.060472457304218e-07,-7.222263653767306e-08
-59.56126165845877,-9.017665525318812e-07,-7.183961134813053e-08
-59.57041035852559,-8.975197190892878e-07,-7.145995467666655e-08
-59.579529069896175,-8.933064112926241e-07,-7.108362825187365e-08
-59.58861789907182,-8.891262989944518e-07,-7.071059435238385e-08
-59.5976769520239,-8.849790559555818e-07,-7.034081579704395e-08
-59.606706334197234,-8.808643597915823e-07,-6.997425593530475e-08
-59.6157061505134,-8.767818919201205e-07,-6.961087863781873e-08
-59.62467650537402,-8.727313375091185e-07,-6.925064828724077e-08
-59.63361750266405,-8.687123854257096e-07,-6.889352976922713e-08
-59.64252924575502,-8.647247281859861e-07,-6.853948846362718e-08
-59.651411837508235,-8.607680619055144e-07,-6.81884902358632e-08
-59.66026538027795,-8.568420862506176e-07,-6.784050142849373e-08
-59.66908997591457,-8.529465043903989e-07,-6.749548885295534e-08
-59.67788572576773,-8.490810229495066e-07,-6.715341978147902e-08
-59.686652730689445,-8.452453519616154e-07,-6.681426193917634e-08
-59.69539109103716,-8.414392048236213e-07,-6.647798349629115e-08
-59.7041009066768,-8.376622982505324e-07,-6.614455306061317e-08
-59.71278227698582,-8.339143522310451e-07,-6.581393967004888e-08
-59.72143530085619,-8.301950899837971e-07,-6.548611278534663e-08
-59.73006007669739,-8.265042379142794e-07,-6.516104228297093e-08
-59.738656702439336,-8.228415255724034e-07,-6.483869844812392e-08
-59.747225275535314,-8.192066856107059e-07,-6.451905196790905e-08
-59.7557658929649,-8.155994537431855e-07,-6.420207392463397e-08
-59.76427865123684,-8.120195687047566e-07,-6.388773578924988e-08
-59.77276364639189,-8.084667722113143e-07,-6.357600941492279e-08
-59.781220974005635,-8.049408089203943e-07,-6.326686703073497e-08
-59.78965072919135,-8.014414263924257e-07,-6.296028123551214e-08
-59.79805300660274,-7.979683750525588e-07,-6.265622499177449e-08
-59.80642790043674,-7.945214081530634e-07,-6.235467161980772e-08
-59.814775504436206,-7.911002817362873e-07,-6.205559479185213e-08
-59.82309591189271,-7.877047545981625e-07,-6.175896852640594e-08
-59.83138921564916,-7.843345882522557e-07,-6.146476718264134e-08
-59.83965550810255,-7.809895468943483e-07,-6.11729654549293e-08
-59.847894881206564,-7.776693973675424e-07,-6.088353836747218e-08
-59.85610742647423,-7.743739091278773e-07,-6.059646126903999e-08
-59.864293234980536,-7.71102854210456e-07,-6.031170982780905e-08
-59.872452397365024,-7.678560071960696e-07,-6.002926002630038e-08
-59.88058500383436,-7.646331451783071e-07,-5.974908815641528e-08
-59.88869114416489,-7.614340477311526e-07,-5.947117081456625e-08
-59.896770907705175,-7.582584968770519e-07,-5.919548489690061e-08
-59.904824383378504,-7.551062770554478e-07,-5.892200759461527e-08
-59.91285165968539,-7.51977175091772e-07,-5.8650716389360144e-08
-59.92085282470604,-7.48870980166888e-07,-5.83815890487285e-08
-59.92882796610282,-7.457874837869809e-07,-5.811460362183184e-08
-59.9367771711227,-7.427264797538791e-07,-5.784973843495818e-08
-59.94470052659965,-7.396877641358079e-07,-5.758697208731098e-08
-59.952598118957056,-7.366711352385653e-07,-5.7326283446827655e-08
-59.96047003421012,-7.336763935771139e-07,-5.706765164607544e-08
-59.96831635796818,-7.307033418475792e-07,-5.681105607822319e-08
-59.9761371754371,-7.277517848996543e-07,-5.655647639308726e-08
-59.983932571421605,-7.24821529709397e-07,-5.6303892493249756e-08
-59.99170263032753,-7.219123853524178e-07,-5.605328453024807e-08
-59.99944743616419,-7.190241629774527e-07,-5.58046329008334e-08
-60.00716707254663,-7.161566757803099e-07,-5.5557918243297456e-08
-60.014861622697865,-7.1330973897819e-07,-5.5313121433865306e-08
-60.022531169451156,-7.10483169784372e-07,-5.507022358315352e-08
-60.030175795252234,-7.076767873832562e-07,-5.48292060326915e-08
-60.037795582161486,-7.048904129057634e-07,-5.459005035150542e-08
-60.0453906118562,-7.021238694050813e-07,-5.43527383327628e-08
-60.052960965632685,-6.993769818327531e-07,-5.41172519904767e-08
-60.06050672440849,-6.966495770151042e-07,-5.388357355626841e-08
-60.06802796872452,-6.939414836300004e-07,-5.365168547618705e-08
-60.07552477874719,-6.912525321839329e-07,-5.342157040758528e-08
-60.082997234270515,-6.885825549894248e-07,-5.3193211216049494e-08
-60.090445414718246,-6.85931386142754e-07,-5.296659097238386e-08
-60.097869399145935,-6.832988615019887e-07,-5.274169294964658e-08
-60.10526926624303,-6.806848186653282e-07,-5.251850062023785e-08
-60.11264509433491,-6.780890969497471e-07,-5.2296997653037836e-08
-60.119996961384935,-6.755115373699341e-07,-5.207716791059413e-08
-60.1273249449965,-6.729519826175281e-07,-5.18589954463574e-08
-60.134629122415014,-6.704102770406367e-07,-5.164246450196439e-08
-60.14190957052993,-6.678862666236436e-07,-5.142755950456728e-08
-60.14916636587673,-6.653797989672909e-07,-5.121426506420823e-08
-60.15639958463887,-6.628907232690398e-07,-5.1002565971238716e-08
-60.163609302649775,-6.604188903036994e-07,-5.079244719378216e-08
-60.17079559539477,-6.579641524043229e-07,-5.058389387523943e-08
-60.17795853801303,-6.555263634433679e-07,-5.037689133183608e-08
-60.18509820529947,-6.531053788141117e-07,-5.0171425050210697e-08
-60.192214671706665,-6.507010554123234e-07,-4.996748068504336e-08
-60.19930801134677,-6.483132516181868e-07,-4.976504405672358e-08
-60.20637829799337,-6.45941827278468e-07,-4.9564101149056724e-08
-60.213425605083344,-6.435866436889294e-07,-4.936463810700846e-08
-60.22045000571875,-6.412475635769773e-07,-4.916664123448631e-08
-60.227451572668656,-6.389244510845519e-07,-4.897009699215736e-08
-60.23443037837096,-6.366171717512441e-07,-4.8774991995302047e-08
-60.24138649493422,-6.343255924976435e-07,-4.8581313011702595e-08
-60.248319994139464,-6.32049581608911e-07,-4.8389046959565925e-08
-60.25523094744197,-6.297890087185725e-07,-4.819818090548021e-08
-60.26211942597307,-6.275437447925307e-07,-4.800870206240446e-08
-60.26898550054189,-6.253136621132937e-07,-4.7820597787690344e-08
-60.27582924163715,-6.230986342644135e-07,-4.7633855581136016e-08
-60.28265071942888,-6.208985361151344e-07,-4.7448463083070825e-08
-60.28945000377017,-6.187132438052459e-07,-4.726440807247081e-08
-60.296227164198896,-6.165426347301399e-07,-4.7081678465104065e-08
-60.30298226993942,-6.143865875260645e-07,-4.690026231170551e-08
-60.30971538990431,-6.122449820555766e-07,-4.6720147796180604e-08
-60.31642659269602,-6.101176993931874e-07,-4.65413232338374e-08
-60.323115946608574,-6.08004621811198e-07,-4.6363777069646294e-08
-60.32978351962925,-6.059056327657234e-07,-4.618749787652719e-08
-60.33642937944021,-6.038206168829017e-07,-4.6012474353663295e-08
-60.34305359342017,-6.017494599452849e-07,-4.583869532484137e-08
-60.34965622864603,-5.996920488784103e-07,-4.5666149736817667e-08
-60.35623735189452,-5.976482717375481e-07,-4.5494826657709194e-08
-60.36279702964377,-5.956180176946224e-07,-4.5324715275409946e-08
-60.36933532807498,-5.936011770253076e-07,-4.51558048960314e-08
-60.37585231307396,-5.915976410962903e-07,-4.49880849423671e-08
-60.382348050232764,-5.896073023526995e-07,-4.482154495238078e-08
-60.38882260485122,-5.87630054305701e-07,-4.4656174577717434e-08
-60.395276041938544,-5.85665791520254e-07,-4.449196358223727e-08
-60.40170842621485,-5.837144096030276e-07,-4.43289018405719e-08
-60.408119822112745,-5.817758051904736e-07,-4.416697933670235e-08
-60.41451029377882,-5.798498759370556e-07,-4.4006186162558596e-08
-60.42087990507521,-5.779365205036294e-07,-4.384651251664029e-08
-60.42722871958111,-5.760356385459747e-07,-4.368794870265816e-08
-60.43355680059427,-5.74147130703476e-07,-4.353048512819573e-08
-60.43986421113249,-5.722708985879475e-07,-4.3374112303391165e-08
-60.44615101393514,-5.704068447726044e-07,-4.321882083963877e-08
-60.45241727146462,-5.685548727811753e-07,-4.3064601448309694e-08
-60.45866304590782,-5.667148870771538e-07,-4.291144493949179e-08
-60.46488839917762,-5.648867930531904e-07,-4.2759342220747985e-08
-60.471093392914305,-5.630704970206173e-07,-4.260828429589302e-08
-60.47727808848705,-5.612659061991091e-07,-4.2458262263788254e-08
-60.4834425469953,-5.594729287064759e-07,-4.230926731715412e-08
-60.48958682927027,-5.576914735485864e-07,-4.2161290741399934e-08
-60.49571099587631,-5.559214506094182e-07,-4.201432391347096e-08
-60.50181510711233,-5.541627706412359e-07,-4.1868358300712105e-08
-60.50789922301321,-5.524153452548945e-07,-4.172338545974821e-08
-60.51396340335119,-5.506790869102635e-07,-4.157939703538064e-08
-60.52000770763725,-5.489539089067745e-07,-4.1436384759499713e-08
-60.52603219512249,-5.472397253740887e-07,-4.129434045001293e-08
-60.532036924799506,-5.455364512628792e-07,-4.115325600978858e-08
-60.53802195540374,-5.438440023357324e-07,-4.1013123425614535e-08
-60.54398734541485,-5.421622951581626e-07,-4.087393476717199e-08
-60.54993315305802,-5.404912470897412e-07,-4.073568218602378e-08
-60.55585943630533,-5.388307762753346e-07,-4.0598357914617245e-08
-60.56176625287708,-5.371808016364536e-07,-4.046195426530115e-08
-60.56765366024308,-5.355412428627112e-07,-4.032646362935671e-08
-60.573521715624025,-5.339120204033871e-07,-4.019187847604213e-08
-60.579370475992725,-5.322930554590964e-07,-4.0058191351650855e-08
-60.58519999807546,-5.306842699735625e-07,-3.992539487858295e-08
-60.59101033835324,-5.290855866254938e-07,-3.979348175442952e-08
-60.59680155306311,-5.274969288205598e-07,-3.96624447510701e-08
-60.602573698199386,-5.259182206834665e-07,-3.9532276713782576e-08
-60.608326829514986,-5.243493870501317e-07,-3.9402970560365515e-08
-60.61406100252262,-5.227903534599547e-07,-3.927451928027278e-08
-60.61977627249609,-5.212410461481842e-07,-3.91469159337602e-08
-60.62547269447152,-5.197013920383778e-07,-3.9020153651043956e-08
-60.63115032324859,-5.18171318734956e-07,-3.889422563147065e-08
-60.63680921339178,-5.166507545158468e-07,-3.876912514269898e-08
-60.642449419231575,-5.151396283252212e-07,-3.864484551989243e-08
-60.648070994865705,-5.136378697663183e-07,-3.8521380164923284e-08
-60.65367399416034,-5.121454090943562e-07,-3.839872254558739e-08
-60.6592584707513,-5.106621772095322e-07,-3.8276866194829797e-08
-60.664824478045226,-5.091881056501063e-07,-3.8155804709980824e-08
-60.670372069220825,-5.077231265855709e-07,-3.803553175200274e-08
-60.675901297229984,-5.062671728099014e-07,-3.791604104474638e-08
-60.681412214799,-5.04820177734891e-07,-3.779732637421822e-08
-60.686904874429736,-5.033820753835647e-07,-3.7679381587857034e-08
-60.692379328400754,-5.019528003836749e-07,-3.756220059382054e-08
-60.6978356287685,-5.005322879612745e-07,-3.7445777360281555e-08
-60.70327382736845,-4.991204739343669e-07,-3.733010591473367e-08
-60.70869397581625,-4.977172947066352e-07,-3.7215180343306157e-08
-60.71409612550885,-4.963226872612441e-07,-3.7100994790088193e-08
-60.719480327625625,-4.949365891547189e-07,-3.698754345646199e-08
-60.72484663312952,-4.935589385108961e-07,-3.6874820600444894e-08
-60.730195092768156,-4.921896740149473e-07,-3.67628205360402e-08
-60.735525757074925,-4.908287349074754e-07,-3.6651537632596595e-08
-60.74083867637012,-4.894760609786803e-07,-3.654096631417611e-08
-60.74613390076201,-4.881315925625953e-07,-3.6431101058930484e-08
-60.75141148014797,-4.867952705313916e-07,-3.632193639848559e-08
-60.756671464215515,-4.854670362897507e-07,-3.6213466917334165e-08
-60.761913902443425,-4.841468317693045e-07,-3.6105687252236435e-08
-60.76713884410279,-4.828345994231406e-07,-3.599859209162861e-08
-60.77234633825808,-4.815302822203728e-07,-3.5892176175039105e-08
-60.77753643376824,-4.802338236407769e-07,-3.578643429251247e-08
-60.7827091792877,-4.78945167669489e-07,-3.568136128404078e-08
-60.78786462326745,-4.776642587917671e-07,-3.557695203900235e-08
-60.79300281395609,-4.763910419878132e-07,-3.5473201495607935e-08
-60.79812379940085,-4.7512546272765895e-07,-3.537010464035396e-08
-60.80322762744863,-4.7386746696610875e-07,-3.526765650748285e-08
-60.80831434574703,-4.726170011377435e-07,-3.51658521784504e-08
-60.81338400174538,-4.713740121519838e-07,-3.5064686781399914e-08
-60.818436642695744,-4.7013844738820915e-07,-3.496415549064323e-08
-60.823472315653916,-4.6891025469093574e-07,-3.486425352614825e-08
-60.82849106748045,-4.6768938236505003e-07,-3.476497615303327e-08
-60.83349294484166,-4.664757791710981e-07,-3.4666318681067564e-08
-60.83847799421059,-4.652693943206293e-07,-3.4568276464178394e-08
-60.84344626186802,-4.640701774715952e-07,-3.447084489996445e-08
-60.84839779390344,-4.628780787238006e-07,-3.437401942921529e-08
-60.85333263621603,-4.616930486144096e-07,-3.427779553543701e-08
-60.85825083451564,-4.605150381135003e-07,-3.418216874438384e-08
-60.86315243432374,-4.5934399861967457e-07,-3.40871346235958e-08
-60.8680374809744,-4.581798819557161e-07,-3.399268878194203e-08
-60.87290601961523,-4.5702264036429923e-07,-3.389882686917003e-08
-60.877758095208335,-4.5587222650374817e-07,-3.380554457546038e-08
-60.88259375253127,-4.5472859344384344e-07,-3.371283763098732e-08
-60.88741303617797,-4.535916946616777e-07,-3.36207018054846e-08
-60.89221599055968,-4.524614840375588e-07,-3.3529132907816916e-08
-60.8970026599059,-4.513379158509591e-07,-3.3438126785556605e-08
-60.90177308826531,-4.5022094477651317e-07,-3.334767932456569e-08
-60.90652731950667,-4.491105258800584e-07,-3.32577864485831e-08
-60.91126539731977,-4.4800661461472325e-07,-3.3168444118816957e-08
-60.91598736521629,-4.4690916681705874e-07,-3.3079648333542115e-08
-60.92069326653075,-4.458181387032148e-07,-3.299139512770241e-08
-60.925383144421396,-4.4473348686515917e-07,-3.2903680572518084e-08
-60.93005704187109,-4.436551682669399e-07,-3.2816500775097875e-08
-60.9347150016882,-4.4258314024099066e-07,-3.2729851878055984e-08
-60.93935706650748,-4.4151736048447654e-07,-3.2643730059133684e-08
-60.943983278791,-4.404577870556825e-07,-3.255813153082566e-08
-60.94859368082894,-4.3940437837044163e-07,-3.247305254001087e-08
-60.95318831474053,-4.3835709319860467e-07,-3.238848936758793e-08
-60.95776722247487,-4.373158906605481e-07,-3.230443832811491e-08
-60.96233044581183,-4.3628073022372304e-07,-3.2220895769453634e-08
-60.966878026362885,-4.3525157169924107e-07,-3.213785807241822e-08
-60.97141000557197,-4.3422837523850015e-07,-3.2055321650427916e-08
-60.97592642471633,-4.3321110132984736e-07,-3.197328294916416e-08
-60.98042732490737,-4.321997107952785e-07,-3.189173844623176e-08
-60.984912747091485,-4.311941647871762e-07,-3.181068465082419e-08
-60.9893827320509,-4.30194424785083e-07,-3.173011810339298e-08
-60.993837320404495,-4.29200452592511e-07,-3.165003537532098e-08
-60.998276552608644,-4.282122103337861e-07,-3.157043306859963e-08
-61.00270046895802,-4.2722966045092956e-07,-3.149130781551011e-08
-61.00710910958641,-4.262527657005715e-07,-3.141265627830828e-08
-61.011502514467544,-4.252814891509003e-07,-3.1334475148913425e-08
-61.01588072341589,-4.2431579417864504e-07,-3.1256761148600634e-08
-61.02024377608747,-4.2335564446609235e-07,-3.117951102769703e-08
-61.024591711980634,-4.224010039981342e-07,-3.1102721565281424e-08
-61.02892457043689,-4.2145183705935054e-07,-3.1026389568887634e-08
-61.03324239064168,-4.205081082311224e-07,-3.095051187421134e-08
-61.037545211625144,-4.1956978238877774e-07,-3.087508534482036e-08
-61.04183307226294,-4.186368246987679e-07,-3.080010687186845e-08
-61.04610601127699,-4.1770920061587534e-07,-3.072557337381232e-08
-61.05036406723628,-4.1678687588045253e-07,-3.065148179613223e-08
-61.05460727855761,-4.158698165156904e-07,-3.057782911105559e-08
-61.05883568350638,-4.149579888249162e-07,-3.050461231728406e-08
-61.06304932019733,-4.140513593889226e-07,-3.043182843972371e-08
-61.067248226595304,-4.131498950633231e-07,-3.035947452921847e-08
-61.07143244051602,-4.1225356297593935e-07,-3.0287547662286436e-08
-61.0756019996268,-4.1136233052421507e-07,-3.021604494085967e-08
-61.07975694144732,-4.1047616537265756e-07,-3.014496349202666e-08
-61.08389730335036,-4.095950354503087e-07,-3.007430046777793e-08
-61.08802312256253,-4.087189089482418e-07,-3.000405304475467e-08
-61.09213443616502,-4.0784775431708667e-07,-2.9934218424000194e-08
-61.0962312810943,-4.069815402645805e-07,-2.98647938307143e-08
-61.100313694142876,-4.061202357531456e-07,-2.9795776514010485e-08
-61.10438171196001,-4.0526380999749344e-07,-2.9727163746675982e-08
-61.108435371052416,-4.044122324622535e-07,-2.9658952824934548e-08
-61.112474707785,-4.035654728596295e-07,-2.9591141068211946e-08
-61.11649975838154,-4.027235011470782e-07,-2.952372581890423e-08
-61.12051055892544,-4.018862875250156e-07,-2.945670444214858e-08
-61.12450714536037,-4.010538024345462e-07,-2.939007432559686e-08
-61.12848955349103,-4.0022601655521684e-07,-2.9323832879191673e-08
-61.132457818983795,-3.9940290080279456e-07,-2.9257977534945066e-08
-61.136411977367445,-3.9858442632706835e-07,-2.919250574671976e-08
-61.14035206403382,-3.9777056450967405e-07,-2.9127414990012764e-08
-61.144278114238524,-3.9696128696194264e-07,-2.9062702761741585e-08
-61.1481901631016,-3.96156565522771e-07,-2.8998366580032797e-08
